0000(沈阳-北京) 120000421606
D6357(九江-南昌) 57000D63570C
D6358(南昌-九江) 57000D63580A
D6359(九江-南昌) 57000D63590C
D6360(南昌-九江) 57000D636008
6361(马三家-沈阳) 12000063610A
C6361(贵阳-开阳) 78000C636102
6362(沈阳-马三家) 120000636209
C6362(开阳-贵阳北) 78000C636202
6363(马三家-沈阳) 120000636306
C6363(贵阳北-开阳) 78000C636302
6364(沈阳-马三家) 120000636409
C6364(开阳-贵阳北) 78000C636402
6365(马三家-沈阳) 120000636507
C6365(贵阳北-开阳) 78000C636503
6366(沈阳-马三家) 12000063660B
C6366(开阳-贵阳北) 78000C636603
C6367(贵阳北-开阳) 78000C636703
C6368(开阳-贵阳北) 78000C636803
D6371(九江-南昌西) 57000D63710B
D6372(南昌西-九江) 5u000D637209
D6374(南昌西-九江) 5u000D637407
D6375(九江-南昌西) 57000D637505
D6376(南昌西-九江) 5u000D637600
D6381(福鼎-龙岩) 5n000D638109
D6382(龙岩-福鼎) 5c000D63830C
D6383(龙岩-福鼎) 5c000D63830C
D6384(福鼎-龙岩) 5n000D638109
6397(安平-本溪) 120000639702
6398(本溪-安平) 120000639802
C6401(万州北-重庆北) 77000C640101
C6402(重庆北-万州北) 77000C640204
D6403(福州-龙岩) 58000D64030A
G6403(长沙南-怀化南) 6c000G640304
C6403(万州北-重庆北) 77000C640303
G6404(怀化南-长沙南) 61000G640405
C6404(重庆北-万州北) 77000C640402
D6405(福州-龙岩) 58000D64050D
G6405(长沙南-怀化南) 6c000G640505
C6405(万州北-重庆北) 77000C640502
D6406(福州-龙岩) 58000D64030A
C6406(重庆北-万州北) 77000C640602
D6407(福州-龙岩) 58000D64070F
G6407(长沙南-怀化南) 6c000G640705
C6407(万州北-重庆北) 77000C640702
D6408(福州-龙岩) 58000D64050D
G6408(怀化南-长沙南) 61000G640804
C6408(重庆北-万州北) 77000C640801
D6409(福州-龙岩) 58000D64090E
C6409(万州北-重庆北) 77000C640902
D6410(福州-龙岩) 58000D64070F
C6410(重庆北-万州北) 77000C641004
C6411(万州北-重庆北) 77000C641101
D6412(福州-龙岩) 58000D64090E
C6412(重庆北-万州北) 77000C641202
C6413(万州北-重庆北) 77000C641304
G6414(怀化南-长沙南) 61000G641404
C6414(重庆北-万州北) 77000C641402
D6415(福州-龙岩) 58000D64150C
G6415(长沙南-怀化南) 6c000G641503
C6415(万州北-重庆北) 77000C641502
G6416(怀化南-长沙南) 61000G641605
C6416(重庆北-万州北) 77000C641602
D6417(福州-龙岩) 58000D641706
C6417(万州北-重庆北) 77000C641702
D6418(福州-龙岩) 58000D64150C
G6418(怀化南-长沙南) 61000G641804
C6418(重庆北-万州北) 77000C641801
6419(通州西-承德) 24000064190K
D6419(福州-龙岩) 58000D641909
G6419(长沙南-怀化南) 6c000G641903
C6419(万州北-重庆北) 77000C641902
6420(承德-通州西) 24000064200H
D6420(福州-龙岩) 58000D641706
C6420(重庆北-万州北) 77000C642002
C6421(万州北-重庆北) 77000C642101
D6422(福州-龙岩) 58000D641909
C6422(重庆北-万州北) 77000C642202
6423(邯郸-潞城) 26000064230B
C6423(万州北-重庆北) 77000C642302
6424(潞城-邯郸) 260000642408
C6424(重庆北-梁平南) 77000C642402
C6425(梁平南-重庆北) 77000C642502
C6426(重庆北-万州北) 77000C642602
C6427(万州北-重庆北) 77000C642702
C6428(重庆北-万州北) 77000C642802
C6429(万州北-重庆北) 77000C642901
C6430(重庆北-万州北) 77000C643002
C6431(万州北-重庆北) 77000C643102
6433(兴隆县-承德) 24000064330H
6434(承德-兴隆县) 24000064340I
D6434(龙岩-福州) 5c000D64350C
6435(承德-平泉) 24000064350D
D6435(龙岩-福州) 5c000D64350C
6436(平泉-承德) 24000064360D
D6436(龙岩-福州) 5c000D643709
6437(北京西-大涧) 24000064370I
D6437(龙岩-福州) 5c000D643709
6438(大涧-北京西) 24000064380E
D6438(龙岩-福州) 5c000D643908
D6439(龙岩-福州) 5c000D643908
D6440(龙岩-福州) 5c000D644109
D6441(龙岩-福州) 5c000D644109
D6442(龙岩-福州) 5c000D644308
D6443(龙岩-福州) 5c000D644308
D6444(龙岩-福州) 5c000D644509
D6445(龙岩-福州) 5c000D644509
D6448(龙岩-福州) 5c000D64490B
D6449(龙岩-福州) 5c000D64490B
6451(北京-杨村) 24000064510T
G6451(长沙南-邵阳) 6c000G645103
6452(杨村-北京) 24000064520C
G6452(邵阳-长沙南) 62000G645203
G6453(长沙南-邵阳) 6c000G645304
G6454(邵阳-长沙南) 62000G645403
6455(承德-平泉) 24000064550D
G6455(长沙南-邵阳) 6c000G645504
6456(平泉-承德) 24000064560D
G6456(邵阳-长沙南) 62000G645603
G6457(长沙南-邵阳) 6c000G645704
G6458(邵阳-长沙南) 62000G645803
D6471(龙岩-厦门) 5c000D647104
D6472(厦门-龙岩) 58000D647201
D6473(龙岩-厦门) 5c000D647309
D6474(厦门-龙岩) 58000D647401
D6475(龙岩-厦门) 5c000D64750B
D6476(厦门-龙岩) 58000D647630
D6477(龙岩-厦门北) 5c000D64770P
D6478(厦门北-龙岩) 5n000D647800
D6479(龙岩-厦门) 5c000D64790B
G6481(邵阳-福田) 62000G648410
G6482(福田-邵阳) 6i000G648210
G6483(福田-邵阳) 6i000G648210
G6484(邵阳-福田) 62000G648410
G6485(邵阳-福田) 62000G648802
G6486(福田-邵阳) 6i000G648602
G6487(福田-邵阳) 6i000G648602
G6488(邵阳-福田) 62000G648802
C6501(荣成-青岛) 49000C650400
D6501(南昌-福州) 57000D650107
G6501(广州南-福田) 6c000G650103
Z6501(库尔勒-乌鲁木齐南) 94000Z650400
C6502(青岛-荣成) 49000C650200
D6502(福州-南昌) 58000D65020A
G6502(福田-广州南) 6i000G650202
Z6502(乌鲁木齐南-库尔勒) 93000Z650200
C6503(青岛-荣成) 49000C650200
D6503(南昌-福州) 57000D650309
G6503(广州南-福田) 6c000G650302
Z6503(乌鲁木齐南-库尔勒) 93000Z650200
C6504(荣成-青岛) 49000C650400
D6504(福州-南昌) 58000D650403
G6504(福田-广州南) 6i000G650403
Z6504(库尔勒-乌鲁木齐南) 94000Z650400
C6505(荣成-青岛) 49000C650800
D6505(九江-福州) 57000D650510
Z6505(库尔勒-乌鲁木齐南) 94000Z650800
C6506(青岛-荣成) 49000C650600
D6506(福州-南昌西) 58000D65060A
G6506(福田-广州南) 6i000G650602
Z6506(乌鲁木齐南-库尔勒) 93000Z650600
C6507(青岛-荣成) 49000C650600
D6507(南昌-福州) 57000D650705
G6507(广州南-福田) 6c000G650703
Z6507(乌鲁木齐南-库尔勒) 93000Z650600
C6508(荣成-青岛) 49000C650800
D6508(福州-九江) 58000D650807
G6508(福田-广州南) 6i000G650803
Z6508(库尔勒-乌鲁木齐南) 94000Z650800
C6509(荣成-青岛) 49000C651200
D6509(南昌西-福州) 5u000D65090G
Z6509(库尔勒-乌鲁木齐南) 94000Z651201
C6510(青岛-荣成) 49000C651000
D6510(福州-南昌) 58000D651007
G6510(福田-广州南) 6i000G651003
Z6510(乌鲁木齐南-库尔勒) 93000Z651000
C6511(青岛-荣成) 49000C651000
D6511(南昌-福州) 57000D651109
G6511(广州南-福田) 6c000G651103
Z6511(乌鲁木齐南-库尔勒) 93000Z651000
C6512(荣成-青岛) 49000C651200
D6512(福州-南昌) 58000D651206
G6512(福田-广州南) 6i000G651202
Z6512(库尔勒-乌鲁木齐南) 94000Z651201
D6513(南昌西-龙岩) 5u000D651300
G6513(广州南-福田) 6c000G651302
D6514(龙岩-南昌西) 5c000D651501
G6514(福田-广州南) 6i000G651403
D6515(龙岩-南昌西) 5c000D651501
G6515(广州南-福田) 6c000G651503
D6516(南昌西-龙岩) 5u000D651300
G6516(福田-广州南) 6i000G651603
G6517(广州南-福田) 6c000G651703
G6518(福田-广州南) 6i000G651802
G6519(广州南-福田) 6c000G651902
Z6519(乌鲁木齐-伊宁) 93000Z651900
G6520(福田-广州南) 6i000G652003
Z6520(伊宁-乌鲁木齐) 95000Z652000
D6521(南昌-厦门) 57000D652109
G6521(广州南-福田) 6c000G652103
D6522(厦门-南昌) 58000D65220C
G6522(福田-广州南) 6i000G652203
D6523(南昌西-厦门) 5u000D65230L
G6523(广州南-福田) 6c000G652303
D6524(厦门北-南昌西) 5n000D65240D
G6524(福田-广州南) 6i000G652403
D6525(九江-厦门北) 57000D65250C
G6525(广州南-福田) 6c000G652503
D6526(厦门北-南昌) 5n000D652607
G6526(福田-广州南) 6i000G652602
D6527(南昌西-厦门北) 5u000D652706
G6527(广州南-福田) 6c000G652702
D6528(厦门-南昌西) 58000D652805
G6528(福田-广州南) 6i000G652803
D6529(南昌-漳州) 57000D652909
G6529(广州南-福田) 6c000G652903
D6530(厦门北-南昌西) 5n000D653006
G6530(福田-广州南) 6i000G653003
D6531(南昌-厦门) 57000D65310C
G6531(广州南-福田) 6c000G653103
D6532(厦门-南昌) 58000D653206
G6532(福田-广州南) 6i000G653202
D6533(南昌西-厦门北) 5u000D65330A
G6533(广州南-福田) 6c000G653303
D6534(漳州-南昌西) 5n000D653409
G6534(福田-广州南) 6i000G653403
G6535(广州南-福田) 6c000G653502
G6536(福田-广州南) 6i000G653603
G6537(广州南-福田) 6c000G653703
G6538(福田-广州南) 6i000G653802
G6539(广州南-福田) 6c000G653904
G6540(福田-广州南) 6i000G654003
Z6541(包头-临河) 33000Z654100
D6541(三明北-福州) 5u000D65410B
G6541(广州南-福田) 6c000G654102
Z6542(临河-包头) 33000Z654200
D6542(福州-三明北) 58000D65420D
G6542(福田-广州南) 6i000G654203
G6543(广州南-福田) 6c000G654303
G6544(福田-广州南) 6i000G654403
G6545(广州南-福田) 6c000G654503
G6546(福田-广州南) 6i000G654603
G6547(广州南-福田) 6c000G654703
D6548(南丰-南昌西) 5u000D654805
G6549(广州南-福田) 6c000G654903
T6551(郑州-南阳) 38000T655101
T6552(南阳-郑州) 40000T655201
C6552(荣成-青岛北) 49000C655200
C6553(青岛北-烟台) 49000C655300
C6554(烟台-青岛北) 49000C655400
C6555(青岛北-荣成) 49000C655500
C6557(青岛北-荣成) 49000C655701
C6559(青岛北-烟台) 49000C655901
C6560(荣成-青岛北) 49000C656000
C6562(烟台-青岛北) 49000C656200
C6563(青岛北-荣成) 49000C656300
C6565(青岛北-烟台) 49000C656500
C6566(烟台-青岛北) 49000C656600
C6570(荣成-青岛北) 49000C657000
C6571(青岛北-烟台) 49000C657100
D6571(福州-赣州) 58000D657102
D6572(赣州-福州) 57000D657303
C6573(青岛北-荣成) 49000C657300
D6573(赣州-福州) 57000D657303
C6574(荣成-青岛北) 49000C657401
D6574(福州-赣州) 58000D657102
D6575(福州-赣州) 58000D657502
C6576(荣成-青岛北) 49000C657600
D6576(赣州-福州) 57000D657702
C6577(青岛北-烟台) 49000C657701
D6577(赣州-福州) 57000D657702
C6578(烟台-青岛北) 49000C657801
D6578(福州-赣州) 58000D657502
D6581(赣州-厦门) 57000D658107
D6582(厦门-赣州) 58000D658207
D6583(赣州-厦门) 57000D658301
D6584(厦门-赣州) 58000D658403
6601(哈尔滨-大庆西) 010000660140
T6601(兰州-嘉峪关) 85000T660100
6602(大庆西-哈尔滨东) 040000660201
G6602(郑州东-安阳东) 38000G660202
T6602(嘉峪关-兰州) 86000T660201
G6603(商丘-许昌东) 38000G660301
T6603(天水-兰州) 85000T660302
T6604(兰州-天水) 85000T660402
G6605(商丘-郑州东) 38000G660500
T6605(武威-嘉峪关) 86000T660500
G6606(郑州东-商丘) 38000G660620
T6606(嘉峪关-武威) 86000T660600
G6607(郑州东-许昌东) 38000G660700
D6611(北京-唐山) 24000D661104
G6611(商丘-郑州) 38000G661101
D6612(唐山-北京) 25000D661304
G6612(郑州东-商丘) 38000G661200
D6613(唐山-北京) 25000D661304
T6613(兰州-金昌) 85000T661301
D6614(北京-唐山) 24000D661104
T6614(金昌-兰州) 86000T661401
D6615(北京-唐山) 24000D661503
D6616(唐山-北京) 25000D661704
D6617(唐山-北京) 25000D661704
D6618(北京-唐山) 24000D661503
D6619(北京-秦皇岛) 24000D661904
D6620(秦皇岛-北京) 25000D662004
D6677(赣州-厦门北) 57000D667710
D6678(厦门北-赣州) 5n000D667800
G6701(北京西-石家庄) 24000G67010C
T6701(汉口-荆门) 39000T670101
T6702(荆门-汉口) 42000T670201
G6703(北京西-石家庄) 24000G670306
T6703(荆门-武昌) 42000T670601
G6704(石家庄-北京西) 26000G67040B
T6704(武昌-荆门) 39000T670401
G6705(北京西-石家庄) 24000G670506
T6705(武昌-荆门) 39000T670401
Z6705(襄阳-武昌) 42000Z670800
G6706(石家庄-北京西) 26000G67060H
Z6706(武昌-襄阳) 39000Z670600
T6706(荆门-武昌) 42000T670601
G6707(北京西-石家庄) 24000G67070C
Z6707(武昌-襄阳) 39000Z670600
Z6708(襄阳-武昌) 42000Z670800
G6709(北京西-石家庄) 24000G670909
G6710(石家庄-北京西) 26000G671008
G6711(北京西-石家庄) 24000G67110E
G6712(石家庄-北京西) 26000G67120C
G6713(北京西-石家庄) 24000G67130G
G6714(石家庄-北京西) 26000G671405
G6718(石家庄-北京西) 26000G67180B
D6721(北京西-石家庄) 24000D672106
G6731(北京西-邯郸东) 24000G673106
D6731(秦皇岛-石家庄) 25000D673401
D6732(石家庄-秦皇岛) 26000D673200
G6732(邯郸东-北京西) 26000G67320I
G6733(北京西-邯郸东) 24000G67330C
D6733(石家庄-秦皇岛) 26000D673200
D6734(秦皇岛-石家庄) 25000D673401
G6734(邯郸东-北京西) 26000G673408
G6735(北京西-邯郸东) 24000G67350H
D6735(秦皇岛-石家庄) 25000D673801
D6736(石家庄-秦皇岛) 26000D673601
G6736(邯郸东-北京西) 26000G67360D
D6737(石家庄-秦皇岛) 26000D673601
D6738(秦皇岛-石家庄) 25000D673801
G6741(北京西-邯郸东) 24000G67410B
G6742(邯郸东-北京西) 26000G67420D
G6743(北京西-邯郸东) 24000G67430A
G6744(邯郸东-北京西) 26000G67440A
G6745(北京西-石家庄) 24000G674505
G6746(邢台东-北京西) 26000G674601
G6751(石家庄-邯郸东) 26000G67510F
D6751(呼和浩特东-包头) 33000D675102
G6752(邯郸东-石家庄) 26000G67520E
D6752(包头-呼和浩特) 33000D675220
G6753(天津西-邯郸东) 25000G675300
D6753(呼和浩特东-包头) 33000D675306
D6754(包头-呼和浩特) 33000D675410
G6755(石家庄-邢台东) 26000G675501
D6755(呼和浩特-包头) 33000D675520
D6756(包头-呼和浩特) 33000D675610
D6757(呼和浩特-包头) 33000D675710
D6758(包头-呼和浩特) 33000D675804
D6759(呼和浩特-包头) 33000D675910
D6760(包头-呼和浩特) 33000D676020
D6761(呼和浩特-包头) 33000D676110
D6762(包头-呼和浩特) 33000D676220
D6763(呼和浩特-包头) 33000D676306
D6764(包头-呼和浩特东) 33000D676404
D6765(呼和浩特-包头) 33000D676510
D6766(包头-呼和浩特东) 33000D676605
D6767(呼和浩特东-鄂尔多斯) 33000D676707
D6768(鄂尔多斯-呼和浩特东) 3d000D676801
D6769(集宁南-包头) 33000D676902
D6770(包头-集宁南) 33000D677002
D6771(集宁南-包头) 33000D677102
D6772(包头-集宁南) 33000D677202
D6773(集宁南-鄂尔多斯) 33000D677304
D6774(鄂尔多斯-集宁南) 3d000D677400
6801(太原-镇城底) 270000680108
D6801(西安北-宝鸡南) 4f000D680108
C6801(惠州南-福田) 6j000C680110
Z6801(西宁-拉萨) 88000Z680102
6802(镇城底-太原) 270000680209
C6802(深圳北-惠州南) 6i000C680210
D6803(西安北-宝鸡南) 4f000D68030F
C6803(深圳坪山-深圳北) 6j000C680302
D6804(宝鸡南-西安北) 4g000D680407
C6804(福田-深圳坪山) 6i000C680410
6805(太原-镇城底) 270000680518
D6805(西安北-宝鸡南) 4f000D680510
C6805(深圳坪山-福田) 6j000C680510
6806(镇城底-太原) 27000068061C
D6806(宝鸡南-西安北) 4g000D68060A
C6806(深圳北-深圳坪山) 6i000C680602
D6807(西安北-宝鸡南) 4f000D680710
C6807(深圳坪山-深圳北) 6j000C680702
D6808(宝鸡南-西安北) 4g000D680810
C6808(福田-深圳坪山) 6i000C680810
D6809(大荔-宝鸡南) 4h000D680901
C6809(深圳坪山-深圳北) 6j000C680902
D6810(宝鸡南-西安北) 4g000D681009
C6810(深圳北-深圳坪山) 6i000C681002
C6811(深圳坪山-深圳北) 6j000C681102
Z6811(西宁-拉萨) 88000Z681110
C6812(深圳北-深圳坪山) 6i000C681202
Z6812(拉萨-西宁) 88000Z681210
D6813(西安北-宝鸡南) 4f000D681306
C6813(深圳坪山-福田) 6j000C681302
C6814(深圳北-深圳坪山) 6i000C681402
6815(介休-阳泉曲) 270000681510
D6815(西安北-宝鸡南) 4f000D68150A
C6815(惠州南-深圳北) 6j000C681510
6816(阳泉曲-介休) 270000681610
D6816(宝鸡南-西安北) 4g000D68160E
C6816(福田-惠州南) 6i000C681610
6817(灵丘-太原) 27000068171E
D6817(西安北-宝鸡南) 4f000D681705
C6817(深圳坪山-深圳北) 6j000C681702
6818(太原-灵丘) 27000068181D
D6818(宝鸡南-西安北) 4g000D681806
C6818(深圳北-深圳坪山) 6i000C681802
6819(宁武-岢岚) 280000681901
D6819(西安北-宝鸡南) 4f000D681910
6820(岢岚-宁武) 280000682001
D6820(宝鸡南-西安北) 4g000D682010
6821(河边-忻州) 270000682103
D6821(西安北-宝鸡南) 4f000D682103
6822(忻州-河边) 270000682202
D6822(宝鸡南-西安北) 4g000D682203
6823(大同-宁武) 280000682302
D6823(西安北-宝鸡南) 4f000D682301
6824(宁武-大同) 280000682405
D6824(宝鸡南-西安北) 4g000D682401
D6825(西安北-宝鸡南) 4f000D682502
D6826(宝鸡南-西安北) 4g000D682600
D6827(西安北-宝鸡南) 4f000D682700
D6828(宝鸡南-西安北) 4g000D682800
D6830(宝鸡南-西安北) 4g000D683000
6833(宁武-岢岚) 280000683311
6834(岢岚-宁武) 280000683413
D6843(西安北-宝鸡南) 4f000D684304
D6844(宝鸡南-西安北) 4g000D684404
6845(临汾-运城) 270000684507
6849(临汾-侯马) 270000684923
6850(侯马-临汾) 270000685024
6851(包头东-乌海西) 330000685104
C6851(广州-肇庆) 63000C685102
6852(乌海西-包头东) 330000685204
C6852(肇庆-广州) 66000C685202
6853(包头东-白云鄂博) 330000685303
C6853(广州-肇庆) 63000C685302
6854(白云鄂博-包头东) 330000685403
C6854(肇庆-广州) 66000C685402
6855(二连-呼和浩特) 330000685808
C6855(广州-肇庆) 63000C685502
6856(呼和浩特-二连) 330000685608
C6856(肇庆-广州) 66000C685602
6857(呼和浩特-二连) 330000685608
C6857(广州-肇庆) 63000C685702
6858(二连-呼和浩特) 330000685808
C6858(肇庆-广州) 66000C685802
C6859(广州-肇庆) 63000C685902
C6860(肇庆-广州) 66000C686002
C6861(广州-肇庆) 63000C686102
C6862(肇庆-广州) 66000C686202
C6863(广州-肇庆) 63000C686303
C6864(肇庆-广州) 66000C686403
C6865(广州-肇庆) 63000C686502
C6866(肇庆-广州) 66000C686602
C6867(广州-肇庆) 63000C686702
C6868(肇庆-广州) 66000C686802
C6869(广州-肇庆) 63000C686904
C6870(肇庆-广州) 66000C687002
D6872(西安北-大荔) 4f000D687210
D6873(大荔-西安北) 4h000D687300
D6874(西安北-大荔) 4f000D687400
D6875(大荔-西安北) 4h000D687510
D6876(西安北-大荔) 4f000D687610
D6881(大荔-西安北) 4h000D688109
D6882(西安北-大荔) 4f000D68820A
D6883(大荔-西安北) 4h000D68830N
D6884(西安北-大荔) 4f000D68840H
D6901(哈尔滨-齐齐哈尔) 01000D690104
6901(新乡-洛阳) 380000690105
D6902(齐齐哈尔-哈尔滨西) 04000D690202
6902(洛阳-新乡) 400000690205
C6902(株洲南-长沙) 6n000C690201
D6903(哈尔滨-齐齐哈尔) 01000D690330
C6903(长沙-株洲南) 62000C690302
D6904(齐齐哈尔-哈尔滨西) 04000D690401
C6904(株洲南-长沙) 6n000C690401
D6905(哈尔滨西-齐齐哈尔) 0h000D690506
6905(新乡-长治北) 380000690507
C6905(长沙-株洲南) 62000C690501
D6906(齐齐哈尔-哈尔滨) 04000D69060A
6906(长治北-新乡) 380000690706
C6906(株洲南-长沙) 6n000C690601
D6907(哈尔滨西-齐齐哈尔) 0h000D690700
6907(长治北-新乡) 380000690706
C6907(长沙-株洲南) 62000C690701
D6908(齐齐哈尔-哈尔滨) 04000D690806
6908(新乡-长治北) 380000690507
C6908(株洲南-长沙) 6n000C690801
D6909(哈尔滨-齐齐哈尔) 01000D690900
C6909(长沙-株洲南) 62000C690901
D6910(齐齐哈尔-哈尔滨) 04000D691010
C6910(株洲南-长沙) 6n000C691001
D6911(哈尔滨西-齐齐哈尔) 0h000D691100
C6911(长沙-株洲南) 62000C691101
D6912(齐齐哈尔-哈尔滨) 04000D691203
C6912(株洲南-长沙) 6n000C691200
D6913(哈尔滨-齐齐哈尔) 01000D691301
C6913(长沙-株洲南) 62000C691301
D6914(齐齐哈尔-哈尔滨西) 04000D691410
D6915(哈尔滨西-齐齐哈尔) 0h000D691500
C6915(长沙-株洲南) 62000C691501
D6916(齐齐哈尔-哈尔滨) 04000D691610
C6916(株洲南-长沙) 6n000C691601
D6917(哈尔滨-齐齐哈尔) 01000D691702
C6917(长沙-株洲南) 62000C691701
D6918(齐齐哈尔-哈尔滨) 04000D691810
C6918(株洲南-长沙) 6n000C691801
D6919(哈尔滨-齐齐哈尔) 01000D691910
C6919(长沙-株洲南) 62000C691901
D6920(齐齐哈尔-哈尔滨) 04000D692010
